"id","cnt"
366,1975.81266405447
367,1920.04333566345
368,1965.42407144953
369,2022.06453614925
370,2192.52482053013
371,2210.48910631276
372,2124.83733012776
373,2055.8772223878
374,2038.99796356043
375,2059.61511261021
376,2028.79013598443
377,2101.33055815019
378,2125.81203889256
379,1873.22663363504
380,1872.39590731223
381,1856.0638322915
382,1954.7270748556
383,2115.19603963445
384,2052.63673001786
385,2070.05703845676
386,1767.43190852228
387,1723.23305087565
388,1803.03642780413
389,2031.50246487841
390,2139.47829096519
391,2243.16147705531
392,2277.97827657414
393,2037.34611830625
394,1993.71252713963
395,2043.36407313434
396,2183.81754383002
397,2878.11129109734
398,2214.36749819039
399,2260.20869678113
400,2024.53843357178
401,1868.5784581544
402,2109.61955077665
403,2208.62892630813
404,2145.29647353443
405,2142.81188322072
406,2298.4900135699
407,1697.91031452518
408,1951.93399899938
409,2024.79761940524
410,2192.89719201954
411,2251.75375923827
412,2283.0844169543
413,2352.74202873447
414,2110.49636892336
415,2009.87104898763
416,1960.19827073342
417,2123.96145563991
418,2310.35631038537
419,2561.07294722392
420,2258.6996565734
421,2060.60347379728
422,2043.61987641539
423,2153.02413129715
424,2171.60920487956
425,2066.39985333241
426,3118.04259912269
427,2338.75712524352
428,2342.99075777069
429,2184.94765013909
430,2087.73835473021
431,2110.06374676644
432,2326.34215280495
433,3011.01236102745
434,2381.10779423574
435,2133.48182314513
436,2241.29684746574
437,2894.21569919479
438,3092.3421572035
439,3142.68616195474
440,3119.03092791057
441,2514.50622840941
442,3067.85917415365
443,2846.55698342964
444,2967.55619725964
445,2972.92585151518
446,3405.04191597945
447,3467.82303245376
448,3551.90101216656
449,3126.18778606988
450,2526.54462237501
451,2852.86533096262
452,2758.5310121592
453,3604.18412439001
454,3619.86949186837
455,2786.78212822276
456,2689.35182111516
457,2933.29330215424
458,3129.17649942455
459,3693.94804263377
460,4004.77128662406
461,3182.70326640634
462,3112.4442252846
463,3262.21180737334
464,3941.45253430689
465,3731.66604415121
466,3257.49703168412
467,3032.77686724578
468,3134.32659894603
469,3145.17244555944
470,4090.62197094936
471,3983.08536621165
472,3871.63202699393
473,4048.75386400501
474,3363.89263804677
475,3914.05983136114
476,3931.1733013348
477,4006.3992299179
478,2130.14295024975
479,2674.31809414474
480,3119.8523093176
481,3960.65260983412
482,3548.34539909209
483,3228.30567610584
484,2966.99630319501
485,3339.66950580357
486,3406.29492927484
487,4009.3787889061
488,3934.52192551864
489,3833.41444772506
490,4199.0557042562
491,3974.76254296316
492,3918.61507757854
493,3895.53030398547
494,3853.09483176325
495,3717.6381368304
496,4096.68904732156
497,4317.61131073681
498,4492.02663895768
499,4156.91677415385
500,3750.51051946166
501,3886.6306123188
502,4161.92619944339
503,4219.16444065489
504,4254.1841505266
505,4539.65894381306
506,4210.3917226387
507,3764.70116946166
508,4007.65532382674
509,3916.2008904332
510,4152.87607490398
511,4169.57771984062
512,4264.40143937525
513,4091.60126951404
514,4013.15815284599
515,4099.00033083554
516,3917.48800032246
517,4268.78485252455
518,3816.05138271784
519,4401.32119759891
520,4367.16902488145
521,4342.55438940442
522,4010.51717747179
523,4332.20879680862
524,4257.30909772795
525,4474.60645803251
526,4537.99847528054
527,4242.25800154437
528,4017.07599182965
529,3796.3773639061
530,4112.48896682968
531,4298.72725570331
532,4361.68658044523
533,4483.92216908853
534,4212.92541780699
535,3834.46938057277
536,4226.86221870558
537,4143.19123425982
538,4174.2427464293
539,4258.14683728392
540,4454.69256565652
541,4320.66276019075
542,4351.64624233182
543,4176.10269628906
544,4537.49559256035
545,4396.81807777317
546,4016.09101834823
547,4313.00797717378
548,3945.49105649589
549,4263.76520188732
550,4293.16264496924
551,4142.28076268137
552,3971.87305153449
553,3942.64397549109
554,3861.37189735256
555,3813.32740454537
556,4046.96068697492
557,4072.41111013509
558,4284.63143765602
559,4327.60993033751
560,4416.77107432822
561,4121.40152527551
562,4054.10206562719
563,4108.58462610201
564,3974.90956103888
565,4147.39814906135
566,4169.26858258801
567,3669.17160835293
568,3040.02237390123
569,4068.17660166213
570,4046.21133598553
571,4168.27169998461
572,4472.73895878683
573,4143.62512471458
574,4180.59141652629
575,4306.75209048207
576,4274.44492721646
577,4136.77452745152
578,4256.37126685933
579,4204.54544598756
580,4110.69183346779
581,3934.26991895493
582,4220.04963834458
583,4041.5341920381
584,3979.64444548037
585,4025.46817847601
586,3901.88427253831
587,4203.89537471254
588,3823.83242203911
589,3930.88569221227
590,4333.24963224393
591,4265.81699256319
592,4273.73376621733
593,4334.55725451319
594,4356.82424482205
595,4297.16459966618
596,4494.23526337295
597,4132.85947088148
598,3970.1728637794
599,4500.90408063814
600,4425.81603356855
601,4380.70027605743
602,4326.10673796459
603,3889.52311100015
604,3582.60275175953
605,4178.57829489791
606,4371.0784479281
607,4398.53706506842
608,4443.72627844589
609,4235.70019439841
610,4263.04859555725
611,4169.98509420404
612,3899.43033132631
613,4083.61371817617
614,4114.76793522325
615,3868.63048700391
616,4310.23925015179
617,3797.34261724404
618,4258.71582183824
619,4260.24230169172
620,4432.36356078915
621,4274.24923756038
622,4420.71218442837
623,4410.51690167142
624,4458.9293716033
625,4350.80283247477
626,4048.24578648189
627,3176.0776518353
628,4295.41016738158
629,4319.57119824789
630,4338.54940875133
631,4386.16640770072
632,4240.20015026062
633,4214.9266422145
634,4176.50350981537
635,4166.37084433918
636,3959.54952109205
637,3969.91234891651
638,4304.11926366152
639,4147.29407616152
640,4092.42721391952
641,3014.88325709617
642,3887.31775366311
643,3831.41709110899
644,4273.1994010293
645,4227.87983441854
646,3130.93781085844
647,2882.99268723435
648,3011.77623280282
649,4050.56596768805
650,3359.29075163882
651,3332.69004271704
652,3277.82893097247
653,4081.85034475127
654,3685.86216099695
655,3763.13191841608
656,3496.64316255658
657,3571.08233634709
658,3624.71727290171
659,4240.01871648468
660,3659.91996113294
661,4152.0051444123
662,4205.4856949784
663,4245.19060376961
664,3615.85093555344
665,3653.58515067949
666,3767.40727766362
667,3280.35545044965
668,1940.03385560224
669,2800.2024646099
670,3067.47167824398
671,2909.35830369157
672,3095.81694607494
673,3003.22445035797
674,2982.79471870298
675,3064.78745395164
676,2995.23855997631
677,2892.48640908813
678,2871.36835304575
679,3046.38239155561
680,3262.26235736096
681,3156.56766109964
682,3602.05892175178
683,2816.50664310412
684,3050.77769187219
685,3004.77066559633
686,3036.09539949212
687,3057.40782772654
688,2981.28445264322
689,3077.76423593059
690,3168.97729285437
691,3215.80834050135
692,2788.97667060874
693,2971.04246139689
694,2844.22658974637
695,2777.45971383545
696,3168.1171344662
697,2776.65029778832
698,3077.24455853886
699,2999.31122321251
700,3166.89138647473
701,2996.80676576283
702,2827.25160909728
703,3236.06275559197
704,3462.30405052712
705,2912.64435927718
706,2756.06558552224
707,2971.7094879129
708,2678.5724292993
709,2430.39369358501
710,2506.02451414141
711,2923.12570649073
712,2787.42966680819
713,2910.23318389627
714,3099.36997836291
715,3122.23630634465
716,2939.54015065572
717,2813.68528109668
718,2958.6305804893
719,2940.8231418722
720,3039.24664820816
721,2190.67107547937
722,1966.31875325111
723,2028.2466755838
724,2175.24150288313
725,1854.76242208452
726,1752.6807246436
727,2146.28252425282
728,2251.20868759678
729,2038.09968100566
730,1902.07820603492
731,2036.54348314796
