"id","cnt"
366,2248.15285685262
367,2151.22251554622
368,2129.03418263702
369,2167.31583636467
370,2362.96716904762
371,2396.79156096681
372,2450.37041062217
373,2346.59502426686
374,2340.74547328652
375,2322.6447439494
376,2116.5379987013
377,2283.47715663781
378,2286.31271847662
379,2077.8641484922
380,2077.61154253982
381,1983.65546654135
382,2079.98952971343
383,2289.92575364146
384,2211.01488970985
385,2225.52117936187
386,1907.75491665002
387,1860.90021628372
388,2000.11509065934
389,2396.1550115081
390,2336.73251898547
391,2487.55671991342
392,2355.79674334554
393,2323.30608839995
394,2279.87318314132
395,2324.1945484127
396,2583.992149429
397,3167.9292425854
398,2407.45784281895
399,2440.49650543688
400,2141.31488988854
401,2037.88646424752
402,2400.87728683217
403,2472.97584750038
404,2200.11267784373
405,2327.39942576394
406,2392.93071395892
407,1732.28920374136
408,2105.50911368431
409,2266.08405091918
410,2323.8858053329
411,2404.07380195703
412,2520.85756403107
413,2532.88967728061
414,2315.28793708248
415,2215.0162501616
416,2108.78498706637
417,2381.53754308147
418,2600.83196200271
419,2767.49316436015
420,2427.50199489465
421,2281.86637201764
422,2298.38118147142
423,2450.84704308878
424,2471.31462051625
425,2180.97168512664
426,3362.29142212406
427,2473.96461608392
428,2473.1193034632
429,2431.78856297325
430,2264.68443769841
431,2328.26791083084
432,2462.48113935574
433,3223.10758212986
434,2449.28021904762
435,2471.47189147465
436,2506.06522902877
437,3239.96269153218
438,3469.16278777677
439,3481.55354197159
440,3414.17742381214
441,2625.33251803752
442,3291.05451847097
443,3041.18835683285
444,3314.27315670323
445,3309.11941757835
446,3311.43687089633
447,3293.57167127895
448,3356.74358301754
449,2954.0702723249
450,2391.31646793207
451,2649.19234054622
452,2410.62165671828
453,3437.37220956854
454,3481.81208965924
455,2545.9253439394
456,2464.39732776113
457,2856.322922442
458,3052.35878141614
459,3765.41756037507
460,4033.79173619762
461,3150.91911141614
462,3050.49320553379
463,3168.71825766778
464,3973.7979738951
465,3639.17500316147
466,3174.98976736852
467,2840.3463249113
468,3007.21860553379
469,3128.25263681297
470,4055.751860657
471,4008.91846921536
472,3864.48783901374
473,4117.24724776794
474,3390.30657900857
475,3843.44699733927
476,3845.58492897344
477,3933.05173512349
478,2144.8940992008
479,2483.92001682119
480,3010.08615784471
481,3934.51448241331
482,3482.30293207544
483,3180.1364358059
484,2827.3596908153
485,3180.59756030813
486,3505.40518868247
487,4022.85463459109
488,3956.86062651403
489,3811.68700703227
490,4204.95453105763
491,4030.1116041396
492,3978.88754474153
493,3930.53053436745
494,3913.76114527281
495,3758.98653684244
496,4096.13893784343
497,4400.67050112757
498,4501.04686401515
499,4224.79007036159
500,3753.49255387836
501,3892.02947429015
502,4240.74310460326
503,4241.51566540574
504,4279.18274465319
505,4622.76179378289
506,4252.41672507978
507,3756.39820516041
508,4009.29277781995
509,3938.39495389374
510,4190.25600841453
511,4216.35501482894
512,4286.48552031631
513,4133.23037658266
514,4000.99266027333
515,4101.66348086853
516,3922.13990790097
517,4345.95605156065
518,3925.15513805785
519,4382.88186198721
520,4399.12582535613
521,4399.36490350668
522,4076.33092129845
523,4351.05970997507
524,4295.32886019188
525,4540.69698584874
526,4601.6910050603
527,4277.37506498427
528,4117.24350268883
529,3842.57648953123
530,4146.71345869138
531,4383.83623136856
532,4376.96222607926
533,4464.29616943835
534,4242.67197152922
535,3858.5890333282
536,4293.66148654691
537,4164.71749833797
538,4088.14009470908
539,4196.92966756084
540,4383.44526463553
541,4330.65902852692
542,4369.20307368416
543,4193.75890329264
544,4553.40418233866
545,4416.81962597861
546,3988.52234549133
547,4293.03163883765
548,3916.86260697996
549,4265.60033609642
550,4267.01610204361
551,4055.44011830098
552,4012.81131309933
553,3996.16141975905
554,3897.13131893213
555,3765.81714861631
556,4019.7756871231
557,4052.00534595861
558,4217.83531560122
559,4250.86266469501
560,4332.6009978046
561,4105.85774381504
562,4016.78156669326
563,4048.7542377016
564,4000.0157545539
565,4104.19120400396
566,4070.14145767801
567,3666.91767275231
568,2973.26046045788
569,4112.21573110543
570,4025.10366350913
571,4102.61768772687
572,4448.27024638218
573,4091.70635216467
574,4138.09575935031
575,4314.32963999798
576,4218.65420258912
577,4101.97623943007
578,4177.73340060087
579,4168.41909068381
580,4036.94805707468
581,3879.61290908356
582,4245.28729012716
583,4011.33777255497
584,3894.42287156761
585,3982.13345800379
586,3885.52257327171
587,4093.69113940229
588,3805.39439095169
589,3881.22357507806
590,4282.52104418362
591,4142.21277738653
592,4146.79954206218
593,4240.44555549828
594,4277.83395699722
595,4255.52647213757
596,4402.85316757865
597,4134.25495691968
598,3919.91968251777
599,4438.81228270763
600,4409.07742152798
601,4312.85296652659
602,4234.56124878084
603,3818.69882911957
604,3529.10630863419
605,4116.96887822577
606,4210.97943946274
607,4362.50887903983
608,4354.55446264713
609,4158.07974807315
610,4227.40820254631
611,4250.00849987555
612,3947.16739219021
613,4098.34387680664
614,4125.75581064053
615,3839.05564932863
616,4288.9679479147
617,3780.45805598183
618,4242.61866163875
619,4266.78137751797
