"id","cnt"
366,3103.53961939948
367,2421.81404600478
368,2146.62594447889
369,2031.48270521796
370,3061.65901623858
371,3419.34177091522
372,3501.23450677182
373,3007.18125696793
374,2452.96741069141
375,3000.89903844048
376,2712.87865938317
377,3159.60937909375
378,2816.50347654639
379,2890.34582704893
380,2525.85195296796
381,2152.98301107188
382,2575.58716145101
383,2738.26689448325
384,2603.73110701821
385,2603.05247357458
386,2600.81831020132
387,2266.5440820501
388,2366.55822606917
389,3167.70973285753
390,3032.80935570389
391,3229.61908826773
392,2953.58168635604
393,3254.66738648879
394,2816.35689810563
395,2732.95827034245
396,3213.29534629081
397,3610.25482625799
398,3158.64236342251
399,3229.69775085385
400,3009.94137410988
401,2539.44669896447
402,2767.09143193402
403,3151.96536236727
404,2582.81856094306
405,2883.27267974176
406,2958.12366954031
407,2293.97155166993
408,2232.37202844089
409,2518.59837084125
410,2783.42567475587
411,3176.85490480966
412,3023.14811858367
413,3313.02448455
414,3274.96128116544
415,2462.37095453653
416,2357.61494627139
417,2792.20286536426
418,3279.64562894474
419,3620.63535402192
420,3113.51172838597
421,2772.75988033562
422,2742.79049464152
423,2950.16760169079
424,3082.14665310299
425,2826.96840303082
426,3586.27681653198
427,3079.28494000056
428,3205.30283670443
429,2685.59367985307
430,2417.45881592987
431,2579.76694224455
432,3028.58083232517
433,3223.90700643885
434,2568.18834271448
435,2955.28660395607
436,2849.59859775466
437,3240.24367959808
438,3518.98261790273
439,3728.88779786976
440,3793.17629300584
441,3386.66526353286
442,3458.83954664639
443,3014.0000894236
444,3458.69367084111
445,3636.25349126724
446,3706.43375459772
447,3994.09777917622
448,3939.69906055864
449,3439.62454065767
450,2883.3653172096
451,3091.20261403091
452,3072.62713881557
453,3533.80270756069
454,3611.22314461945
455,3409.59105632735
456,3181.40550960199
457,2908.54233291484
458,3072.79318489135
459,3524.20968687716
460,3700.49258713361
461,3554.37897549247
462,3429.37337048618
463,3319.54909488858
464,3059.36226983942
465,3167.6964510477
466,3290.32171448283
467,2986.34136054494
468,3277.42558114038
469,3729.56725153798
470,3525.88079269104
471,3136.28774575778
472,2853.91420228531
473,3450.40525972098
474,3287.75488904766
475,3820.18729773613
476,3851.63215100982
477,3360.44745498436
478,2212.65313808238
479,2199.2845266824
480,3139.42194956975
481,3572.03577772646
482,3341.73533869513
483,3395.51612313459
484,3309.59605482092
485,3090.31803385325
486,3064.14593438967
487,3328.9344033356
488,3544.24413971924
489,3445.88594273538
490,3733.56854818556
491,3376.68145630294
492,2993.95801125348
493,2965.33919969426
494,2902.02784914096
495,3141.15025809885
496,3258.58998874655
497,3573.50172090701
498,3494.88554774645
499,2980.25078752307
500,2997.84252767709
501,3258.29287408001
502,3558.99806436824
503,3483.2565552732
504,3709.77808963162
505,3523.64942818494
506,2925.24612336573
507,2948.6289597794
508,3309.01746635032
509,3420.51390732153
510,3525.8976911785
511,3644.78427923048
512,3290.41646562478
513,2947.23897884576
514,2658.90639019685
515,3053.4534722298
516,3346.30095074213
517,3448.83322060292
518,3019.02787960334
519,3230.70815510484
520,2882.28869498944
521,2963.47165082552
522,2895.58545575745
523,3394.07368315489
524,3404.40048043812
525,3460.97958870532
526,3202.58261355662
527,2900.31593123075
528,2933.56628952492
529,2888.30069578677
530,2932.81042669258
531,3161.3394220493
532,3407.07709059729
533,3204.49564753037
534,2887.76474819223
535,2860.68420855822
536,3122.44941230792
537,3107.64189046078
538,3032.74374454509
539,3088.11822522657
540,3181.4454079364
541,2853.97181574292
542,2843.61101366317
543,2966.28821156836
544,3083.51700469985
545,3182.48035587743
546,2851.75608440426
547,3122.14473938494
548,2598.59532284593
549,2772.11429754465
550,2904.91985205868
551,2381.4162775769
552,2707.00083223794
553,2861.20540603957
554,2677.97653343412
555,2571.74405624252
556,2815.23184068244
557,2897.69498572621
558,2995.07329987756
559,3093.04823553355
560,3255.23024792153
561,3039.96646618326
562,2651.89516390745
563,2672.4595293748
564,2693.19870471817
565,2746.65920780938
566,2837.18248273618
567,2727.51618666889
568,2683.15347155362
569,2858.52261852407
570,2746.5445584696
571,2631.84563732365
572,2942.06408543124
573,2500.96587126622
574,2826.42462302989
575,2913.27565024783
576,2641.65972232594
577,2707.09008818321
578,2759.30019542727
579,2763.76377156594
580,2751.74789444406
581,2480.1069585266
582,2441.95455406455
583,2259.3752359435
584,2661.3461138417
585,2706.11126019795
586,2731.03861026237
587,2682.93160025662
588,2445.17779298498
589,2669.19335521177
590,2616.09972162073
591,2658.39437455522
592,2568.23332861367
593,2677.51719777953
594,2814.4787162187
595,3092.63928293664
596,2822.614990912
597,2715.6138772086
598,2682.80977821482
599,2835.8680396699
600,2876.21685805209
601,2893.45297070348
602,2985.58779093756
603,2523.3779472087
604,2353.07287680006
605,2574.34316951874
606,2500.12133585901
607,2769.18015929583
608,2852.48480247031
609,2626.29840282586
610,2724.01098437595
611,2642.3394267298
612,1903.88694361553
613,2186.75338764872
614,2280.6919779032
615,2463.38649105589
616,2506.19891687523
617,2237.24790867637
618,2323.84597722216
619,2342.75897921132
620,2658.70695193751
621,2617.93345361003
622,2753.29624812751
623,2748.69287389415
624,2510.45951929422
625,2497.95287940744
626,2418.10505769747
627,1782.88660113046
628,2431.70323510682
629,2643.65668421103
630,2609.93733988934
631,2342.01205506469
632,2372.62116338716
633,2561.6238864454
634,2372.84741804155
635,2305.09683343696
636,2554.30212919357
637,2514.76846962483
638,2600.90276624993
639,2454.30037900656
640,2598.798536825
641,2392.70364780437
642,2568.18053960065
643,2468.6282828533
644,2570.73583062973
645,2354.44203181499
646,2322.72755134689
647,1539.11473582574
648,2158.54087622779
649,2301.11889984377
650,2431.26966828352
651,2332.92718992079
652,2579.74477728856
653,2112.4849605498
654,2031.95282383065
655,2284.323404815
656,2368.02091210362
657,2092.15735118405
658,2340.57887612294
659,2637.94524983986
660,2266.01971783956
661,2432.97228646879
662,2408.52125954881
663,2476.69451505669
664,2332.71482741323
665,2328.64086781253
666,2330.77425281203
667,1814.70170417568
668,1727.87200920488
669,1777.61389241104
670,2114.50263423964
671,2211.0754742322
672,2038.26777880171
673,2245.50063693188
674,2018.1609089499
675,1897.03253441185
676,1861.53359619136
677,1756.12590752928
678,2047.52780062218
679,2081.25079602824
680,2511.54255433596
681,2149.26295509749
682,1411.68208035314
683,1619.99531462545
684,1842.50980758775
685,2067.46051646367
686,2115.12275518862
687,2244.84864907446
688,1896.73663092844
689,1935.48868961198
690,2206.20656293434
691,2069.70108269611
692,1425.33720462273
693,2127.02912040084
694,2009.48839316249
695,1911.10656567349
696,2108.44684566413
697,1602.53565203214
698,1835.68890329929
699,1963.91865424505
700,2096.63719125801
701,2406.37935678569
702,2037.64789844067
703,2064.47361246476
704,1879.13001281172
705,1802.3944363543
706,1781.43527741199
707,1930.83059201103
708,2328.72348845798
709,1973.53137935835
710,1789.59860966538
711,1688.86507180547
712,1926.59564858916
713,1851.38274613521
714,1834.20044394436
715,2176.34403357212
716,2070.77662843483
717,1970.85440388054
718,1735.543991832
719,1738.06207545619
720,1942.66595124002
721,1026.66948709868
722,1373.62991332527
723,1514.46515428408
724,1225.02441198051
725,617.875020804599
726,877.435699996689
727,808.118518886081
728,1300.9049166632
729,1721.04860440744
730,1351.26110012658
731,1042.81220934592
