"id","cnt"
366,2151.05175830981
367,2101.01672380952
368,2080.160371526
369,2128.40921960784
370,2345.92866307171
371,2392.37865711933
372,2289.32788926219
373,2289.923848786
374,2315.54008095238
375,2297.46782973838
376,2160.80615294118
377,2243.74361666667
378,2266.33911242236
379,2004.88109122297
380,2085.01195830981
381,1927.68250499109
382,2074.86351666667
383,2255.70443623189
384,2167.69980788964
385,2209.41091960784
386,1889.02313333333
387,1892.07576666667
388,2020.11133333333
389,2324.43229640504
390,2306.78210592885
391,2519.81087619048
392,2343.97341666667
393,2225.27874640505
394,2240.01908211933
395,2222.71348211933
396,2478.44006956522
397,3231.88137442759
398,2401.66598809524
399,2408.91720636175
400,2164.3356952381
401,2033.61031904762
402,2328.24064445699
403,2404.16276350461
404,2267.01696722689
405,2300.45293969509
406,2425.06541960784
407,1974.78036666667
408,2082.36201784635
409,2171.48467779033
410,2340.29443865546
411,2415.81118255223
412,2539.05656190476
413,2495.21118255223
414,2216.7276039808
415,2230.20246666667
416,2067.50228441559
417,2358.88263017128
418,2510.64150517128
419,2692.43636553591
420,2410.23808333333
421,2196.6734539808
422,2227.57342540937
423,2367.5794492189
424,2394.60499683795
425,2132.6244219888
426,3418.72446519237
427,2451.6630719888
428,2400.32321904762
429,2375.84758211933
430,2197.89032497647
431,2266.82686307171
432,2438.48573926219
433,3294.77397789079
434,2432.76611666667
435,2278.5507028153
436,2405.51333376768
437,3189.27464268155
438,3480.36172204663
439,3515.58666252282
440,3466.01833706495
441,2575.2542047619
442,3334.5732822361
443,3130.58430326784
444,3337.04822233523
445,3356.9411012502
446,3310.55405780001
447,3363.48431553591
448,3364.99877593187
449,2995.40313678155
450,2288.22891904762
451,2546.55702194617
452,2365.73558614864
453,3465.52877548578
454,3534.29675326356
455,2520.63165238095
456,2385.65141666667
457,2655.33131904762
458,2912.505580409
459,3744.26050100181
460,4060.16177182317
461,2992.45521091249
462,2915.25539781725
463,2994.64401828317
464,3985.87211743997
465,3649.33668458451
466,3011.76317281725
467,2797.35128238573
468,2880.40615230443
469,3020.92843591249
470,4131.99022889281
471,4040.53972509568
472,3838.60886231327
473,4118.04132397592
474,3250.11006686813
475,3928.46911515685
476,3928.62788462307
477,3989.79854419711
478,2214.22313333333
479,2433.11399761905
480,2862.63983948392
481,3963.87089644259
482,3430.4194587013
483,3082.41932419485
484,2753.86135238095
485,3168.01586623632
486,3331.84817904762
487,3966.49804881507
488,4009.60035330834
489,3787.21710035964
490,4295.68344194134
491,3900.43505675158
492,3952.92887032301
493,3873.51587191031
494,3819.69581660728
495,3667.56890287715
496,4127.8562584418
497,4443.54947055579
498,4578.49713351835
499,4228.56126848687
500,3723.65527139971
501,3848.56557037632
502,4245.57147839699
503,4305.40970427988
504,4349.74298443861
505,4633.04056526267
506,4258.409587929
507,3708.18901425685
508,3956.90954067935
509,3877.59582490623
510,4260.66386330071
511,4292.19141117211
512,4335.36891107803
513,4151.99500879936
514,3990.35077473283
515,4127.29076105352
516,3851.83233424076
517,4409.31668018704
518,3851.56930717309
519,4500.45125547179
520,4473.25095914007
521,4392.70160988208
522,4017.84665246587
523,4445.17860184763
524,4363.23884653339
