"id","cnt"
366,1956.90543247863
367,1885.89263247863
368,1925.91423882784
369,1975.90922857143
370,2214.00982771673
371,2198.84466105006
372,2110.58443882784
373,2002.3666991453
374,2002.70002857143
375,2021.0735054945
376,1999.23672857143
377,2114.63582857143
378,2104.86583247863
379,1874.17751739927
380,1846.09767771673
381,1798.06116105006
382,1920.74366666667
383,2083.29676581197
384,2004.79106105006
385,2082.4649
386,1790.18556666667
387,1730.6019
388,1815.94892857143
389,2054.45850549451
390,2136.46189438339
391,2231.03192857143
392,2298.0529
393,2010.23877692308
394,1982.6855991453
395,1972.00553247863
396,2156.33491025641
397,3059.80105555555
398,2247.12186190476
399,2269.25978412698
400,2068.12389523809
401,1911.67312857143
402,2061.70011746032
403,2238.83296190476
404,2138.23792857143
405,2175.35735555555
406,2280.61599523809
407,1684.35483333333
408,1957.07040079365
409,1983.88377936508
410,2132.3888952381
411,2252.64755079365
412,2299.10882857143
413,2352.83192222222
414,2112.78756666667
415,2008.37103333333
416,1922.55772222222
417,2096.3136
418,2358.82885555555
419,2589.22272222222
420,2264.7664
421,2098.0143047619
422,2080.15942222222
423,2149.89768888889
424,2187.8703
425,2081.5512952381
426,3309.87499047619
427,2332.83826666667
428,2331.88463333333
429,2188.4238
430,2048.11422820513
431,2123.26886153846
432,2322.5734
433,3193.1906
434,2340.79223333333
435,2174.88989487179
436,2288.13486666667
437,3029.96833333333
438,3361.27726825397
439,3377.23566666667
440,3373.50013333333
441,2529.6968
442,3181.78686666666
443,2910.138
444,3155.44373333333
445,3185.37526666667
446,3467.27720809191
447,3567.28948081918
448,3565.90831920302
449,3185.55024545454
450,2540.06401688312
451,2791.77042237762
452,2663.95115571096
453,3725.16299510489
454,3760.92036177156
455,2700.33726047286
456,2637.45651688312
457,2898.01228571429
458,3080.25473247863
459,3825.9259020313
460,4069.06923853924
461,3177.22267187257
462,3077.8489991453
463,3183.69943939394
464,4046.54938888889
465,3851.76726581197
466,3186.68914965035
467,2976.0106991453
468,3067.8066991453
