"id","cnt"
1,3264.44383074643
2,2522.28884649435
3,2291.50822547254
4,2099.83074694001
5,2815.89495748072
6,3057.71296099112
7,3222.81417285413
8,3171.48429114405
9,2486.91267717036
10,2934.54088894096
11,2615.81402771829
12,2980.69116897956
13,2531.73648070817
14,2699.45959609461
15,2773.00749506028
16,2298.5522998706
17,2625.37415519968
18,2695.53998929829
19,2416.91220212696
20,2386.93765556914
21,2474.35977460352
22,2542.92703560758
23,2442.26122139421
24,3097.17714228243
25,2872.77346767466
26,3012.79354391766
27,2690.9210767425
28,2991.16343863446
29,3021.19968503139
30,2820.26225180355
31,3182.51661709165
32,3466.42701893666
33,2964.16987757417
34,2882.48775124646
35,2816.28146120002
36,2759.80736909899
37,2803.63373512267
38,3108.73304278423
39,2476.7075632565
40,2645.51395083107
41,2648.59076875646
42,2338.96492515652
43,2562.07000769482
44,2615.06913893942
45,2731.39925403298
46,3040.93989224615
47,2812.7795728069
48,2952.04194661659
49,3037.15705493313
50,2720.68525530231
51,2499.9374216835
52,2756.66468121481
53,3139.97727964294
54,3386.10642786218
55,2841.71516212208
56,2590.83878891714
57,2962.59983214154
58,3019.50121903135
59,3073.03074068551
60,2736.89728789537
61,3371.78037894895
62,2788.83556469117
63,3038.01697790861
64,2932.20119502497
65,2516.9456377966
66,2588.83851921475
67,2929.90328202753
68,2990.27096920838
69,2393.37543206627
70,2793.61993240025
71,3076.07976415342
72,3302.23521990379
73,3477.07846319842
74,3629.3770688689
75,3610.12302539846
76,3159.81355348187
77,3301.89587167464
78,3230.70347507916
79,3503.57884930932
80,3629.93038613659
81,3430.56707267896
82,3613.21271899238
83,3438.62970041598
84,3050.14084600053
85,3072.97380378995
86,3064.61945044936
87,2980.86592185766
88,3270.16604061472
89,3246.42067402721
90,2856.49190547849
91,2823.67329505602
92,3085.5790682899
93,3047.33425567912
94,3418.07968635178
95,3482.54278603852
96,3240.6362779423
97,3004.34991757398
98,3093.56099121731
99,3282.04026370756
100,3207.37605871184
101,3183.80067800016
102,2758.37687268527
103,2933.09004975601
104,3289.95039111814
105,3220.93889505689
106,3339.98728280446
107,2965.33643492747
108,3355.09483187163
109,3003.48497379791
110,3485.31771957082
111,3393.59891166304
112,3007.42551923548
113,2527.50419623163
114,2222.7502735793
115,3037.52939090005
116,3377.95259076676
117,2969.5519759825
118,2992.74373110668
119,3013.03316244342
120,3296.03280616255
121,3003.29960390801
122,3202.75410922837
123,3366.90844102553
124,3120.00970940608
125,3360.58122027025
126,3105.08871948417
127,3223.12227343568
128,2960.67905465967
129,2814.81442279535
130,2937.74586518785
131,2969.99190241967
132,3253.78955746521
133,3293.98348766452
134,3242.01976635254
135,3013.79471029675
136,3167.82113605399
137,3408.06940045304
138,3237.01763554582
139,3366.14819596785
140,3345.8512268341
141,3195.60317726227
142,2978.01371884371
143,3211.92554553061
144,3222.87505421444
145,3277.31443708629
146,3308.47913812711
147,3064.04578524052
148,3223.18661869542
149,2932.34122870273
150,2971.46251679066
151,3140.1493246543
152,3230.93967563976
153,2658.07921656793
154,3098.63981894747
155,3200.43489421911
156,3062.93145327715
157,2832.82985654296
158,3315.06324818446
159,3238.93255878638
160,3222.34908249104
161,3131.60340678897
162,3220.81485444415
163,2965.17238906323
164,2867.37840690734
165,2847.0288921566
166,3004.6941426569
167,3156.01916006294
